exporter,product,periodX,periodY,intercept,intercept_p_value,beta,beta_p_value,gamma,r_squared
PL,2,201601,201602,0.000583634,0.435948369,0.982706267,2.79408E-33,-0.017293733,0.994584754
PL,2,201602,201603,-0.000874359,0.386764113,1.025471008,4.34219E-30,0.025471008,0.990847793
PL,2,201603,201604,-0.000429117,0.598504808,1.01244019,1.05917E-32,0.01244019,0.994044095
PL,2,201604,201605,0.000483556,0.388751114,0.985635395,4.55708E-37,-0.014364605,0.997095207
PL,2,201605,201606,-0.000680332,0.400751335,1.019693919,6.23302E-33,0.019693919,0.994265395
PL,2,201606,201607,0.000481122,0.537451159,0.986246945,2.14941E-32,-0.013753055,0.994815069
PL,2,201607,201608,-0.000728687,0.388651166,1.020526632,8.14706E-32,0.020526632,0.99427731
PL,2,201608,201609,-0.001906453,0.020593338,1.05406092,3.46487E-33,0.05406092,0.995470614
PL,2,201609,201610,-5.6719E-05,0.929467537,1.001502077,2.43269E-35,0.001502077,0.996862857
PL,2,201610,201611,0.000593558,0.435355235,0.982440924,6.0203E-34,-0.017559076,0.995146997
PL,2,201611,201612,0.000910672,0.313466374,0.972939968,1.13014E-31,-0.027060032,0.992947026
PL,2,201612,201701,0.000706857,0.468223089,0.979038497,1.3711E-30,-0.020961503,0.991570994
PL,2,201701,201702,-0.00013413,0.888731498,1.003512974,6.78505E-31,0.003512974,0.99198396
PL,2,201702,201703,-0.000409911,0.475364367,1.012007231,2.60082E-37,0.012007231,0.997209265
PL,2,201703,201704,0.002101519,0.090021449,0.937782283,1.82263E-27,-0.062217717,0.985913274
PL,2,201704,201705,0.000831329,0.250989695,0.975311452,8.43039E-34,-0.024688548,0.995028885
PL,2,201705,201706,-0.001452255,0.128598602,1.041257974,1.55916E-30,0.041257974,0.992879114
PL,2,201706,201707,-0.000498514,0.447778417,1.014047322,9.90021E-35,0.014047322,0.99651918
PL,2,201707,201708,-0.001038336,0.474927012,1.027990665,2.89686E-25,0.027990665,0.985054558
PL,2,201708,201709,-0.001069368,0.214280145,1.028407957,1.71892E-31,0.028407957,0.995037616
PL,2,201709,201710,0.000446005,0.585807577,0.987262805,2.00995E-32,-0.012737195,0.994840765
PL,2,201710,201711,-0.001546411,0.032294471,1.045028705,9.69566E-36,0.045028705,0.996386282
PL,2,201711,201712,-3.10441E-05,0.956571841,1.000763701,5.87794E-38,0.000763701,0.997490496
PL,2,201712,201801,0.002439431,0.015845772,0.93207725,3.2931E-30,-0.06792275,0.992473713
PL,2,201801,201802,0.000257445,0.644175018,0.992564837,9.42603E-37,-0.007435163,0.997534132
PL,2,201802,201803,-0.002148335,0.008587308,1.060674138,9.34966E-34,0.060674138,0.995889396
PL,2,201803,201804,0.001883759,0.080946468,0.946382849,3.16495E-29,-0.053617151,0.991100671
PL,2,201804,201805,0.0006608,0.320318621,0.981326762,1.12956E-34,-0.018673238,0.996485019
PL,2,201805,201806,-0.000812715,0.115587883,1.023004352,3.7712E-38,0.023004352,0.998057177
PL,2,201806,201807,-0.001353953,0.147758871,1.038026666,1.60813E-31,0.038026666,0.993981736
PL,2,201807,201808,-0.001218661,0.086569237,1.034198137,4.35435E-35,0.034198137,0.996724626
PL,2,201808,201809,0.000231498,0.590781607,0.993459942,1.76958E-40,-0.006540058,0.99869397
PL,2,201809,201810,0.001667251,0.282633465,0.952389359,4.30335E-25,-0.047610641,0.981994722
PL,2,201810,201811,0.000593902,0.585802069,0.982155587,9.8418E-30,-0.017844413,0.990297111
PL,2,201811,201812,-1.14026E-05,0.985362841,1.000226335,1.32712E-36,0.000226335,0.996864761
PL,2,201812,201901,-1.38318E-05,0.982783655,1.000258595,3.0281E-36,0.000258595,0.996674493
PL,2,201901,201902,-0.000817832,0.227700143,1.022957325,3.39622E-35,0.022957325,0.996784362
PL,2,201902,201903,-0.000772105,0.160407912,1.021662017,7.08839E-38,0.021662017,0.997964209
PL,2,201903,201904,-0.000287473,0.669056364,1.00803825,2.38203E-35,0.00803825,0.996867743
PL,2,201904,201905,0.002002815,0.01505071,0.943274981,6.36508E-33,-0.056725019,0.995261941
PL,2,201905,201906,-4.76728E-05,0.930932186,1.001276793,3.92758E-38,0.001276793,0.99756173
PL,2,201906,201907,-0.000300496,0.494794651,1.008690761,5.35314E-41,0.008690761,0.998477997
PL,2,201907,201908,0.000156905,0.671936807,0.995500556,6.61709E-42,-0.004499444,0.998976144
PL,2,201908,201909,-0.00067737,0.124727312,1.019081138,2.41237E-40,0.019081138,0.998663647
PL,2,201909,201910,-0.000155549,0.719655157,1.004467066,2.63952E-41,0.004467066,0.998552955
PL,2,201910,201911,0.001672308,0.020002238,0.951008632,3.88913E-35,-0.048991368,0.996009385
PL,2,201911,201912,-0.001178019,0.276898122,1.0340012,2.56743E-30,0.0340012,0.991184844
PL,2,201912,202001,0.00184993,0.15899578,0.945516812,2.52097E-27,-0.054483188,0.985583253
PL,2,202001,202002,0.001070048,0.233994454,0.968373488,1.02978E-31,-0.031626512,0.992993708
PL,2,202002,202003,-0.000855736,0.395604834,1.024813317,1.01648E-30,0.024813317,0.991749213
PL,2,202003,202004,-0.00211579,0.077320993,1.059410645,6.04909E-29,0.059410645,0.990663387
PL,2,202004,202005,0.000432233,0.609691645,0.987507047,2.43975E-32,-0.012492953,0.994766186
PL,2,202005,202006,0.001860775,0.060475353,0.945245693,6.64989E-31,-0.054754307,0.99199547
PL,2,202006,202007,-0.00215337,0.141635065,1.064119371,1.5644E-27,0.064119371,0.983835791
PL,2,202007,202008,0.001798044,0.102739661,0.94550735,2.87365E-30,-0.05449265,0.989529881
PL,2,202008,202009,-0.002297676,0.040632045,1.068627532,2.70785E-31,0.068627532,0.991103311
PL,2,202009,202010,-0.0007407,0.100729371,1.022199128,1.26993E-42,0.022199128,0.998527575
PL,2,202010,202011,0.000914418,0.063275558,0.972516222,3.42284E-41,-0.027483778,0.998152048
PL,2,202011,202012,0.000727041,0.272198571,0.979100619,3.00624E-36,-0.020899381,0.996676213
PL,3,200801,200802,0.004490697,0.675440843,0.87599107,2.42732E-06,-0.12400893,0.643463784
PL,3,200802,200803,-0.004033579,0.43684098,1.083323039,4.36452E-14,0.083323039,0.937023
PL,3,200803,200804,-0.004721655,0.469198468,1.089015606,6.66479E-13,0.089015606,0.918425723
PL,3,200804,200805,0.025521368,0.049417952,0.364038497,0.00816441,-0.635961503,0.277582517
PL,3,200805,200806,0.003910443,0.432681237,0.898863371,2.81165E-12,-0.101136629,0.884764213
PL,3,200806,200807,-0.001589342,0.842503608,1.025302139,4.48289E-09,0.025302139,0.782246854
PL,3,200807,200808,0.013345626,0.141245659,0.670639808,3.83802E-06,-0.329360192,0.628646582
PL,3,200808,200809,-0.001072982,0.860747077,1.020569849,4.35691E-11,0.020569849,0.866368815
PL,3,200809,200810,-0.000822511,0.813968113,1.009289528,3.42066E-16,0.009289528,0.960272801
PL,3,200810,200811,0.002186829,0.548717705,0.946585031,1.85651E-15,-0.053414969,0.953343471
PL,3,200811,200812,-0.001675399,0.578145786,1.035919725,1.94864E-18,0.035919725,0.966308148
PL,3,200812,200901,0.007001683,0.521818058,0.797190303,1.0397E-05,-0.202809697,0.562081931
PL,3,200901,200902,-0.002644919,0.499820496,1.051063136,3.78584E-17,0.051063136,0.950258352
PL,3,200902,200903,-0.003917674,0.446019936,1.087814536,2.14313E-15,0.087814536,0.930426594
PL,3,200903,200904,0.002677495,0.14499736,0.935738724,1.96017E-25,-0.064261276,0.989839587
PL,3,200904,200905,0.024033431,0.055440838,0.346244745,0.018259933,-0.653755255,0.210939708
PL,3,200905,200906,0.005951107,0.092348518,0.846125049,5.14309E-15,-0.153874951,0.933251187
PL,3,200906,200907,-0.000993845,0.918941839,1.004839171,6.50212E-07,0.004839171,0.650527314
PL,3,200907,200908,0.006560248,0.307990442,0.83086331,5.94721E-10,-0.16913669,0.789963958
PL,3,200908,200909,0.0003327,0.895606298,0.987752119,6.65389E-20,-0.012247881,0.970658428
PL,3,200909,200910,-0.005401962,0.102925782,1.135916111,3.21338E-19,0.135916111,0.961625906
PL,3,200910,200911,0.006861826,0.349436192,0.808821075,3.65481E-09,-0.191178925,0.757497909
PL,3,200911,200912,0.001846338,0.793344188,0.937905254,3.23783E-10,-0.062094746,0.799845325
PL,3,200912,201001,0.013722296,0.14999807,0.615376937,2.64428E-05,-0.384623063,0.51310264
PL,3,201001,201002,0.003229134,0.412596319,0.91517408,1.22599E-14,-0.08482592,0.919579238
PL,3,201002,201003,-0.004862956,0.27277275,1.117432542,3.61889E-15,0.117432542,0.927331135
PL,3,201003,201004,0.001106672,0.797966543,0.966106152,4.29058E-15,-0.033893848,0.91808935
PL,3,201004,201005,-0.000271234,0.96260478,0.997271721,1.59448E-12,-0.002728279,0.879549646
PL,3,201005,201006,0.010639288,0.144076777,0.721000507,2.27168E-08,-0.278999493,0.73454454
PL,3,201006,201007,0.000914431,0.922260279,0.965172417,1.32426E-07,-0.034827583,0.741673003
PL,3,201007,201008,0.000437181,0.92223944,0.981156868,3.44777E-14,-0.018843132,0.93841745
PL,3,201008,201009,0.001651287,0.497758808,0.957520297,1.01961E-20,-0.042479703,0.974900264
PL,3,201009,201010,0.002022804,0.283040919,0.948483751,4.39419E-23,-0.051516249,0.984052394
PL,3,201010,201011,-0.004532262,0.130557338,1.10930974,2.24206E-19,0.10930974,0.972076586
PL,3,201011,201012,-0.002088394,0.44791956,1.04713019,2.55487E-20,0.04713019,0.976877766
PL,3,201012,201101,0.009857178,0.350162027,0.738782794,3.88806E-06,-0.261217206,0.611573309
PL,3,201101,201102,-0.001316248,0.802941187,1.02364496,1.0873E-13,0.02364496,0.922302112
PL,3,201102,201103,0.005224929,0.125103917,0.876352779,6.42157E-17,-0.123647221,0.960406881
PL,3,201103,201104,-0.004527918,0.154278354,1.105296611,2.95069E-19,0.105296611,0.971402483
PL,3,201104,201105,0.001934064,0.680939204,0.945902237,1.1309E-14,-0.054097763,0.928531849
PL,3,201105,201106,0.007635902,0.18641216,0.795167924,2.2215E-11,-0.204832076,0.838184724
PL,3,201106,201107,0.007308532,0.42843442,0.794071732,1.1765E-06,-0.205928268,0.633191493
PL,3,201107,201108,-0.003270012,0.400093885,1.078261566,1.40081E-16,0.078261566,0.951168613
PL,3,201108,201109,0.004118562,0.283702221,0.902109461,1.5769E-15,-0.097890539,0.94706465
PL,3,201109,201110,-0.000322811,0.88640903,1.004746465,2.92038E-21,0.004746465,0.980848925
PL,3,201110,201111,-0.003347857,0.399917821,1.074253583,1.31511E-16,0.074253583,0.951435405
PL,3,201111,201112,-0.001507012,0.361582403,1.03587051,1.45436E-25,0.03587051,0.991904682
PL,3,201112,201201,0.006585516,0.021336549,0.84303223,6.05907E-19,-0.15696777,0.969558376
PL,3,201201,201202,0.000337735,0.908003986,0.98883644,1.4689E-18,-0.01116356,0.967124943
PL,3,201202,201203,0.012413478,0.22917044,0.674670856,3.42656E-05,-0.325329144,0.533101742
PL,3,201203,201204,0.008011488,0.412470722,0.781656582,5.47244E-06,-0.218343418,0.600144015
PL,3,201204,201205,-0.0089063,0.328551506,1.198524325,1.20002E-09,0.198524325,0.791653171
PL,3,201205,201206,0.014946229,0.070661958,0.611434131,3.62982E-07,-0.388565869,0.66679256
PL,3,201206,201207,0.000941023,0.825864915,0.970093757,1.04759E-14,-0.029906243,0.912047353
PL,3,201207,201208,-0.002509698,0.635290488,1.056494101,1.83282E-13,0.056494101,0.899333483
PL,3,201208,201209,0.000425741,0.872135945,0.990644001,4.74041E-20,-0.009355999,0.975602219
PL,3,201209,201210,-0.000827363,0.305790868,1.016274745,3.46344E-32,0.016274745,0.997850139
PL,3,201210,201211,0.001684182,0.48045679,0.955872007,9.58457E-22,-0.044127993,0.975887443
PL,3,201211,201212,0.00038099,0.909948838,0.990089658,6.73339E-18,-0.009910342,0.956913396
PL,3,201212,201301,0.004903212,0.359786642,0.871869275,2.22767E-12,-0.128130725,0.876163984
PL,3,201301,201302,-0.001370869,0.674490799,1.031638232,3.31308E-18,0.031638232,0.959382011
PL,3,201302,201303,0.003029429,0.642725642,0.916602254,8.30151E-11,-0.083397746,0.845598172
PL,3,201303,201304,0.004238925,0.599448439,0.883588589,9.16773E-09,-0.116411411,0.768431895
PL,3,201304,201305,0.003139099,0.518046133,0.916423138,1.31163E-13,-0.083576862,0.902090094
PL,3,201305,201306,0.010579091,0.310149873,0.718438957,1.60783E-05,-0.281561043,0.561958713
PL,3,201306,201307,-0.000353596,0.938584594,1.002755828,3.03253E-14,0.002755828,0.922152645
PL,3,201307,201308,0.001667661,0.750790315,0.950795571,6.09005E-13,-0.049204429,0.888788942
PL,3,201308,201309,0.002490523,0.374770465,0.938714139,9.94973E-19,-0.061285861,0.968218475
PL,3,201309,201310,-0.003439939,0.389687673,1.075244476,2.70157E-16,0.075244476,0.948304829
PL,3,201310,201311,-0.002032195,0.069868491,1.049207717,2.58523E-30,0.049207717,0.996015576
PL,3,201311,201312,-0.001582217,0.362120621,1.035612654,2.28605E-26,0.035612654,0.98970396
PL,3,201312,201401,0.005367531,0.031830242,0.875114774,4.78996E-21,-0.124885226,0.976430327
PL,3,201401,201402,0.002123288,0.459563226,0.942991805,5.16193E-19,-0.057008195,0.96520361
PL,3,201402,201403,0.000381043,0.918234633,0.986603071,9.26946E-17,-0.013396929,0.939678043
PL,3,201403,201404,0.003395581,0.457338908,0.907350422,5.03533E-14,-0.092649578,0.900324346
PL,3,201404,201405,0.002429222,0.189142292,0.942551334,1.35623E-22,-0.057448666,0.985332702
PL,3,201405,201406,-0.000417761,0.944545945,1.000307652,1.26773E-11,0.000307652,0.845238484
PL,3,201406,201407,-1.38196E-05,0.993923072,0.999365199,5.78314E-24,-0.000634801,0.986530714
PL,3,201407,201408,0.003123411,0.575454202,0.915754518,4.53538E-12,-0.084245482,0.868648588
PL,3,201408,201409,0.001667689,0.544554255,0.955017576,3.30804E-19,-0.044982424,0.966468533
PL,3,201409,201410,-0.002416374,0.328939262,1.060328471,1.37197E-21,0.060328471,0.975186186
PL,3,201410,201411,0.002334611,0.327127808,0.941083599,6.58747E-21,-0.058916401,0.975796677
PL,3,201411,201412,-0.004750627,0.190882518,1.111283153,9.4918E-18,0.111283153,0.961342977
PL,3,201412,201501,0.003578213,0.454146077,0.905841047,3.69654E-14,-0.094158953,0.911860466
PL,3,201501,201502,-0.001250343,0.769978559,1.02659163,3.28248E-16,0.02659163,0.933273604
PL,3,201502,201503,-0.003089045,0.152837,1.073270917,4.82434E-24,0.073270917,0.986732549
PL,3,201503,201504,0.001633181,0.546852994,0.960553322,1.2822E-20,-0.039446678,0.978222012
PL,3,201504,201505,0.002651043,0.273557188,0.938704746,6.71706E-21,-0.061295254,0.982774365
PL,3,201505,201506,0.008882058,0.146308271,0.769855994,1.35475E-10,-0.230144006,0.826003214
PL,3,201506,201507,0.000568199,0.787773851,0.9837985,2.82566E-22,-0.0162015,0.978130242
PL,3,201507,201508,-0.000937938,0.406635503,1.022947035,1.03743E-28,0.022947035,0.994580451
PL,3,201508,201509,-0.00091163,0.561648602,1.018765598,2.04381E-25,0.018765598,0.989804162
PL,3,201509,201510,0.000255724,0.872770232,0.995122084,1.04329E-25,-0.004877916,0.988374969
PL,3,201510,201511,-0.000902083,0.689586783,1.022175303,2.5602E-22,0.022175303,0.978302035
PL,3,201511,201512,0.001541879,0.753594196,0.95245656,7.77565E-14,-0.04754344,0.896813379
PL,3,201512,201601,0.003718579,0.212463536,0.90811593,2.5854E-18,-0.09188407,0.960211515
PL,3,201601,201602,-0.000276944,0.895841463,1.00611937,4.20944E-22,0.00611937,0.980750555
PL,3,201602,201603,-0.002808901,0.243185003,1.067681996,1.17584E-21,0.067681996,0.979031563
PL,3,201603,201604,0.001613987,0.547657361,0.95559543,3.03852E-20,-0.04440457,0.968216352
PL,3,201604,201605,0.001907552,0.45453524,0.949937536,1.68034E-20,-0.050062464,0.96968575
PL,3,201605,201606,-0.000438463,0.845151267,1.009714295,9.97658E-22,0.009714295,0.979316519
PL,3,201606,201607,0.001144623,0.726367959,0.967057875,1.1982E-17,-0.032942125,0.954797392
PL,3,201607,201608,0.000746975,0.63050894,0.980294487,7.13693E-26,-0.019705513,0.988722617
PL,3,201608,201609,-0.001026215,0.700590904,1.024053841,1.90452E-20,0.024053841,0.969380862
PL,3,201609,201610,-0.00011068,0.955819293,1.001361816,1.39822E-23,0.001361816,0.982802042
PL,3,201610,201611,0.000807229,0.687194874,0.978446807,2.14435E-23,-0.021553193,0.982203904
PL,3,201611,201612,-0.001992041,0.302985521,1.048461965,5.36045E-24,0.048461965,0.986615592
PL,3,201612,201701,0.004381713,0.236658656,0.888698749,3.26696E-16,-0.111301251,0.94049592
PL,3,201701,201702,0.000269298,0.889972213,0.991843217,5.41183E-23,-0.008156783,0.983773324
PL,3,201702,201703,0.000544827,0.846243067,0.983600924,8.21195E-20,-0.016399076,0.960776447
PL,3,201703,201704,0.000119759,0.947688727,0.995825686,1.01147E-24,-0.004174314,0.983546573
PL,3,201704,201705,0.001417707,0.445870618,0.960619365,3.27009E-24,-0.039380635,0.981993379
PL,3,201705,201706,-8.50505E-05,0.930971862,1.001716734,9.51832E-31,0.001716734,0.99540463
PL,3,201706,201707,0.000425418,0.846506858,0.986733504,5.71123E-22,-0.013266496,0.976864872
PL,3,201707,201708,0.000489081,0.759318118,0.987169914,2.2291E-25,-0.012830086,0.987647345
PL,3,201708,201709,0.000931574,0.304690576,0.97342937,2.2849E-31,-0.02657063,0.995900291
PL,3,201709,201710,-0.001524388,0.474050494,1.039050307,1.22291E-22,0.039050307,0.979546434
PL,3,201710,201711,-0.001170176,0.44184,1.027443871,1.63964E-26,0.027443871,0.989974004
PL,3,201711,201712,0.000382669,0.874156783,0.990024162,9.50016E-22,-0.009975838,0.972154757
PL,3,201712,201801,0.001646708,0.610114617,0.953629461,2.98383E-18,-0.046370539,0.948314318
PL,3,201801,201802,0.003381994,0.474644619,0.90677198,1.64956E-13,-0.09322802,0.890443026
PL,3,201802,201803,0.000665709,0.543633451,0.980470504,5.18856E-30,-0.019529496,0.993550928
PL,3,201803,201804,-0.000593737,0.747783078,1.015706538,7.11162E-25,0.015706538,0.98131257
PL,3,201804,201805,0.001148118,0.154698201,0.968723699,1.4154E-33,-0.031276301,0.996569342
PL,3,201805,201806,0.000439311,0.876611829,0.985645766,2.40742E-19,-0.014354234,0.957398622
PL,3,201806,201807,-0.0006917,0.662773147,1.017554927,3.75669E-26,0.017554927,0.98722671
PL,3,201807,201808,-0.000468718,0.872587884,1.009768063,1.66285E-19,0.009768063,0.958592266
PL,3,201808,201809,-0.000293477,0.863652145,1.007536512,4.01363E-25,0.007536512,0.98705258
PL,3,201809,201810,0.001553462,0.384682954,0.960015232,8.19697E-24,-0.039984768,0.986133655
PL,3,201810,201811,0.002551379,0.440618282,0.930431493,3.20198E-17,-0.069568507,0.944584924
PL,3,201811,201812,-0.002066518,0.484050069,1.052216106,1.235E-19,0.052216106,0.959527587
PL,3,201812,201901,0.001719518,0.647265804,0.951448593,1.60059E-16,-0.048551407,0.92983748
PL,3,201901,201902,0.000518513,0.789411843,0.984022459,6.09432E-24,-0.015977541,0.981110707
PL,3,201902,201903,0.002161027,0.235468411,0.939937267,1.11446E-24,-0.060062733,0.980680696
PL,3,201903,201904,-0.002468548,0.069335728,1.0647257,1.1748E-28,0.0647257,0.991802256
PL,3,201904,201905,0.001031928,0.420778407,0.971638501,1.48679E-28,-0.028361499,0.991652429
PL,3,201905,201906,0.000166216,0.911423601,0.995221671,7.90531E-27,-0.004778329,0.988669288
PL,3,201906,201907,0.001013171,0.579709401,0.971572153,2.39767E-24,-0.028427847,0.982417846
PL,3,201907,201908,-0.000336657,0.876172421,1.007731088,1.03213E-22,0.007731088,0.976521687
PL,3,201908,201909,-0.001913133,0.238500267,1.05000505,1.16862E-26,0.05000505,0.988323574
PL,3,201909,201910,0.000462496,0.720818729,0.987088588,7.90796E-29,-0.012911412,0.992048023
PL,3,201910,201911,0.001724198,0.440616097,0.952106252,2.57606E-22,-0.047893748,0.97481191
PL,3,201911,201912,-0.003244238,0.208547958,1.083506559,5.78852E-22,0.083506559,0.973194954
PL,3,201912,202001,0.002973708,0.414793586,0.917852676,4.16194E-17,-0.082147324,0.936726706
